filename,postgres_time_0,postgres_time_1,postgres_time_2
row_less_sep_row71_col6.csv,0.014313220977783203,0.01372218132019043,0.014636039733886719
row_extra_quote20_col1.csv,0.018528461456298828,0.01873016357421875,0.017539262771606445
row_less_sep_row42_col5.csv,0.017405033111572266,0.015470504760742188,0.015114545822143555
row_extra_quote22_col7.csv,0.020302295684814453,0.01619887351989746,0.01835012435913086
row_more_sep_row83_col4.csv,0.01779770851135254,0.014961957931518555,0.014183282852172852
row_more_sep_row72_col1.csv,0.013939857482910156,0.013842582702636719,0.012352705001831055
row_extra_quote31_col3.csv,0.013366460800170898,0.012287616729736328,0.013474464416503906
row_field_delimiter_61_0x20.csv,0.01459193229675293,0.01465606689453125,0.011886119842529297
row_more_sep_row3_col5.csv,0.0134735107421875,0.013586044311523438,0.012784242630004883
row_more_sep_row63_col8.csv,0.014989376068115234,0.013425111770629883,0.015138387680053711
row_less_sep_row50_col5.csv,0.015380144119262695,0.013354778289794922,0.013915777206420898
file_preamble.csv,0.016931533813476562,0.016875743865966797,0.016180753707885742
row_extra_quote67_col0.csv,0.014987707138061523,0.0129852294921875,0.013107538223266602
row_more_sep_row5_col1.csv,0.013318538665771484,0.013189315795898438,0.014092683792114258
row_less_sep_row39_col5.csv,0.016021251678466797,0.018270492553710938,0.012489080429077148
row_more_sep_row76_col4.csv,0.01471567153930664,0.013188362121582031,0.014052152633666992
row_less_sep_row21_col8.csv,0.01605963706970215,0.011998414993286133,0.016741275787353516
row_more_sep_row61_col1.csv,0.0144805908203125,0.013115644454956055,0.012528419494628906
row_more_sep_row82_col3.csv,0.013716697692871094,0.01363992691040039,0.013279199600219727
row_more_sep_row16_col3.csv,0.014455318450927734,0.014650106430053711,0.012817144393920898
row_less_sep_row23_col6.csv,0.014235258102416992,0.012499809265136719,0.014171123504638672
row_more_sep_row82_col2.csv,0.014936208724975586,0.014357328414916992,0.013341903686523438
row_more_sep_row1_col5.csv,0.013471126556396484,0.012964248657226562,0.012621879577636719
row_less_sep_row33_col7.csv,0.014469385147094727,0.013189554214477539,0.012679576873779297
row_more_sep_row52_col1.csv,0.015323638916015625,0.012687921524047852,0.012258291244506836
row_less_sep_row78_col4.csv,0.011919975280761719,0.013221502304077148,0.012411832809448242
row_more_sep_row32_col7.csv,0.013901710510253906,0.012531042098999023,0.012799739837646484
row_less_sep_row0_col1.csv,0.016034841537475586,0.015556573867797852,0.014169931411743164
row_more_sep_row22_col7.csv,0.014394521713256836,0.013269662857055664,0.017354965209960938
row_extra_quote42_col8.csv,0.01699090003967285,0.013257741928100586,0.01351165771484375
row_more_sep_row70_col3.csv,0.014888286590576172,0.013100624084472656,0.013342618942260742
row_extra_quote29_col7.csv,0.015354394912719727,0.013349533081054688,0.014287948608398438
row_extra_quote74_col8.csv,0.015799760818481445,0.014693737030029297,0.012027502059936523
row_less_sep_row65_col8.csv,0.013222455978393555,0.012296199798583984,0.012267827987670898
row_more_sep_row49_col1.csv,0.013747453689575195,0.013809919357299805,0.013599395751953125
row_less_sep_row42_col6.csv,0.012998104095458984,0.014174699783325195,0.012641429901123047
row_more_sep_row72_col2.csv,0.013361692428588867,0.014404773712158203,0.01234889030456543
row_less_sep_row81_col7.csv,0.012310028076171875,0.012936830520629883,0.012492656707763672
row_extra_quote54_col8.csv,0.0171964168548584,0.014180421829223633,0.014445304870605469
row_less_sep_row70_col1.csv,0.014728307723999023,0.013628959655761719,0.011242866516113281
row_extra_quote60_col4.csv,0.014652013778686523,0.013564586639404297,0.013087987899780273
row_more_sep_row65_col2.csv,0.015533208847045898,0.013059854507446289,0.012417793273925781
row_less_sep_row52_col1.csv,0.014621973037719727,0.013608694076538086,0.014705419540405273
row_extra_quote4_col5.csv,0.013509511947631836,0.013707160949707031,0.013684272766113281
row_less_sep_row50_col4.csv,0.014682769775390625,0.013929367065429688,0.012862205505371094
row_field_delimiter_6_0x20.csv,0.014715194702148438,0.012488126754760742,0.013712644577026367
row_more_sep_row79_col6.csv,0.015141725540161133,0.012907743453979492,0.013625144958496094
row_less_sep_row53_col8.csv,0.014213323593139648,0.01350259780883789,0.012279033660888672
row_extra_quote24_col7.csv,0.014846563339233398,0.012334108352661133,0.013906240463256836
row_less_sep_row40_col4.csv,0.015102863311767578,0.01415109634399414,0.011734247207641602
row_less_sep_row43_col8.csv,0.014708280563354492,0.01244664192199707,0.012691259384155273
row_more_sep_row56_col2.csv,0.013477087020874023,0.013673067092895508,0.012931346893310547
row_less_sep_row74_col2.csv,0.013709783554077148,0.013848543167114258,0.014104604721069336
row_extra_quote25_col4.csv,0.01389765739440918,0.014913558959960938,0.012905120849609375
row_less_sep_row71_col7.csv,0.012944221496582031,0.013299942016601562,0.014794588088989258
row_more_sep_row65_col5.csv,0.013910293579101562,0.01335287094116211,0.013341188430786133
row_extra_quote8_col3.csv,0.015001296997070312,0.013028144836425781,0.01422262191772461
row_more_sep_row22_col5.csv,0.016467571258544922,0.013847112655639648,0.012767314910888672
row_extra_quote44_col1.csv,0.01584172248840332,0.013170003890991211,0.013245582580566406
row_extra_quote72_col6.csv,0.014968395233154297,0.012096643447875977,0.012542963027954102
row_extra_quote65_col5.csv,0.013817548751831055,0.01316213607788086,0.012513875961303711
row_more_sep_row26_col3.csv,0.013372182846069336,0.014499425888061523,0.013763427734375
row_extra_quote12_col7.csv,0.014045000076293945,0.013143301010131836,0.011582612991333008
