filename,univocity_time_0,univocity_time_1,univocity_time_2
"row_extra_quote70_col3.csv",0.004261910915374756,0.004836465232074261,0.005454429890960455
"row_more_sep_row50_col4.csv",0.005245424807071686,0.004995210096240044,0.0036429560277611017
"row_less_sep_row2_col4.csv",0.003920224029570818,0.004015649203211069,0.003873273963108659
"row_more_sep_row44_col3.csv",0.003819171106442809,0.009231745265424252,0.004032686818391085
"row_less_sep_row76_col6.csv",0.004499511793255806,0.0039214990101754665,0.00443323515355587
"row_less_sep_row38_col3.csv",0.004266662988811731,0.0050484780222177505,0.003763240994885564
"row_extra_quote83_col4.csv",0.004711974877864122,0.003975396044552326,0.004172901157289743
"row_less_sep_row82_col1.csv",0.0037381930742412806,0.004291232209652662,0.0041334861889481544
"row_more_sep_row47_col7.csv",0.003928131889551878,0.0037121339701116085,0.0039456989616155624
"row_extra_quote63_col4.csv",0.004154195077717304,0.0039584278129041195,0.008295652456581593
"row_more_sep_row4_col3.csv",0.005123232025653124,0.004222224932163954,0.004616076126694679
"row_more_sep_row53_col3.csv",0.005942328833043575,0.004889842122793198,0.005024762824177742
"row_extra_quote59_col5.csv",0.005438942927867174,0.0043063038028776646,0.004044733941555023
"row_more_sep_row23_col4.csv",0.00525043485686183,0.004416310228407383,0.004739496856927872
"row_less_sep_row78_col3.csv",0.0036545509938150644,0.004672430921345949,0.0035795369185507298
"row_extra_quote42_col0.csv",0.0036677210591733456,0.004335162229835987,0.004151615779846907
"row_field_delimiter_73_0x20.csv",0.008486715145409107,0.0048598190769553185,0.00397926289588213
"row_more_sep_row5_col8.csv",0.0037821540609002113,0.005241611041128635,0.0038799920585006475
"row_extra_quote1_col4.csv",0.003779456950724125,0.004575709812343121,0.003638161113485694
"row_less_sep_row15_col2.csv",0.004323901142925024,0.004025598987936974,0.004260838031768799
"row_more_sep_row74_col0.csv",0.003718110965564847,0.00494719110429287,0.0040402780286967754
"row_less_sep_row1_col1.csv",0.003646522993221879,0.003942559938877821,0.003652472048997879
"row_field_delimiter_23_0x20.csv",0.003691001096740365,0.00889046210795641,0.0037023199256509542
"row_extra_quote28_col0.csv",0.00380679196678102,0.004083130042999983,0.004104182124137878
"row_more_sep_row39_col0.csv",0.004151586908847094,0.004056189209222794,0.0038934641052037477
"row_more_sep_row56_col0.csv",0.004021671134978533,0.00393364392220974,0.005195255856961012
"row_more_sep_row60_col8.csv",0.004772738087922335,0.004044731147587299,0.0038660229183733463
"row_more_sep_row9_col5.csv",0.005461921915411949,0.0036249191034585238,0.004174431785941124
"row_less_sep_row30_col1.csv",0.005594796035438776,0.0041782609187066555,0.008448227308690548
"row_more_sep_row79_col8.csv",0.003747310023754835,0.004773539025336504,0.004634165205061436
"row_less_sep_row25_col8.csv",0.0047340961173176765,0.0046301791444420815,0.003886203048750758
"row_extra_quote77_col7.csv",0.00429938780143857,0.004209170117974281,0.004815224092453718
"row_more_sep_row37_col3.csv",0.0036881649866700172,0.004628834780305624,0.0036277170293033123
"row_less_sep_row16_col7.csv",0.00421530706807971,0.003923612181097269,0.003980929031968117
"row_less_sep_row9_col3.csv",0.003866611048579216,0.004958141129463911,0.004846051800996065
