filename,mysql_time_0,mysql_time_1,mysql_time_2
row_more_sep_row37_col4.csv,0.06675982475280762,0.3768429756164551,0.10750746726989746
row_more_sep_row67_col7.csv,0.09005570411682129,0.060472965240478516,0.06346774101257324
row_less_sep_row30_col5.csv,0.07428646087646484,0.0603642463684082,0.06057620048522949
row_less_sep_row80_col6.csv,0.06890034675598145,0.06104397773742676,0.06343197822570801
row_extra_quote37_col5.csv,0.05960273742675781,0.06097865104675293,0.09036803245544434
row_more_sep_row15_col2.csv,0.0762474536895752,0.06606388092041016,0.06736445426940918
row_more_sep_row5_col5.csv,0.09238028526306152,0.0728907585144043,0.06610703468322754
row_more_sep_row15_col0.csv,0.061609745025634766,0.06653594970703125,0.07325267791748047
row_more_sep_row63_col4.csv,0.06992149353027344,0.06461691856384277,0.10617828369140625
row_more_sep_row83_col2.csv,0.13357830047607422,0.06555581092834473,0.06642723083496094
row_extra_quote47_col5.csv,0.06846380233764648,0.0632467269897461,0.0951995849609375
row_less_sep_row11_col6.csv,0.07722330093383789,0.10448598861694336,0.07062911987304688
row_more_sep_row14_col7.csv,0.06998872756958008,0.07042646408081055,0.07374358177185059
row_less_sep_row60_col1.csv,0.08861637115478516,0.09204697608947754,0.08521389961242676
row_extra_quote64_col8.csv,0.09945893287658691,0.0701758861541748,0.07827615737915039
row_less_sep_row77_col1.csv,0.07094478607177734,0.07396435737609863,0.0773928165435791
row_extra_quote23_col1.csv,0.08516097068786621,0.06911849975585938,0.10693669319152832
row_extra_quote70_col3.csv,0.07044672966003418,0.06480908393859863,0.06752347946166992
row_more_sep_row50_col4.csv,0.06271648406982422,0.07615327835083008,0.08372354507446289
row_less_sep_row2_col4.csv,0.08188486099243164,0.07328629493713379,0.07416534423828125
row_more_sep_row44_col3.csv,0.10132598876953125,0.07222747802734375,0.07293176651000977
row_less_sep_row76_col6.csv,0.06613993644714355,0.10103011131286621,0.07074570655822754
row_less_sep_row38_col3.csv,0.06947803497314453,0.11200404167175293,0.06302070617675781
row_extra_quote83_col4.csv,0.06479597091674805,0.07610058784484863,0.07433152198791504
row_less_sep_row82_col1.csv,0.10360121726989746,0.06835627555847168,0.06279253959655762
row_more_sep_row47_col7.csv,0.060553789138793945,0.06965470314025879,0.06331276893615723
row_extra_quote63_col4.csv,0.06123089790344238,0.10028576850891113,0.07604169845581055
row_more_sep_row4_col3.csv,0.06425809860229492,0.09517836570739746,0.06000351905822754
row_more_sep_row53_col3.csv,0.07014822959899902,0.09972882270812988,0.07137727737426758
row_extra_quote59_col5.csv,0.09518098831176758,0.07616758346557617,0.0693047046661377
row_more_sep_row23_col4.csv,0.07346820831298828,0.07906794548034668,0.06913352012634277
row_less_sep_row78_col3.csv,0.06262755393981934,0.06806039810180664,0.06573128700256348
row_extra_quote42_col0.csv,0.08425211906433105,0.06553363800048828,0.0755314826965332
row_field_delimiter_73_0x20.csv,0.07857942581176758,0.06930804252624512,0.0714867115020752
row_more_sep_row5_col8.csv,0.073486328125,0.10450601577758789,0.09942626953125
row_extra_quote1_col4.csv,0.14649605751037598,0.06879878044128418,0.06669139862060547
row_less_sep_row15_col2.csv,0.06767106056213379,0.07612919807434082,0.09027099609375
row_more_sep_row74_col0.csv,0.06830692291259766,0.07222747802734375,0.07578539848327637
row_less_sep_row1_col1.csv,0.10088562965393066,0.07250261306762695,0.0698862075805664
row_field_delimiter_23_0x20.csv,0.06381559371948242,0.08731913566589355,0.06839895248413086
row_extra_quote28_col0.csv,0.06688213348388672,0.07441520690917969,0.07149648666381836
row_more_sep_row39_col0.csv,0.10338473320007324,0.09511256217956543,0.07447361946105957
row_more_sep_row56_col0.csv,0.10597801208496094,0.10030984878540039,0.062021493911743164
row_more_sep_row60_col8.csv,0.07728195190429688,0.09466958045959473,0.08087658882141113
row_more_sep_row9_col5.csv,0.09921407699584961,0.08307027816772461,0.09310746192932129
row_less_sep_row30_col1.csv,0.0677800178527832,0.07154202461242676,0.07375907897949219
row_more_sep_row79_col8.csv,0.07303738594055176,0.06514215469360352,0.07184696197509766
row_less_sep_row25_col8.csv,0.10765838623046875,0.06259918212890625,0.07168722152709961
row_extra_quote77_col7.csv,0.06776785850524902,0.10282206535339355,0.07607245445251465
row_more_sep_row37_col3.csv,0.06958723068237305,0.06640386581420898,0.0984032154083252
row_less_sep_row16_col7.csv,0.0784454345703125,0.06635189056396484,0.06944966316223145
row_less_sep_row9_col3.csv,0.07251381874084473,0.07335209846496582,0.08485126495361328
row_less_sep_row39_col8.csv,0.13582682609558105,0.07845783233642578,0.10478878021240234
row_extra_quote25_col3.csv,0.09594917297363281,0.062011003494262695,0.06910204887390137
row_more_sep_row55_col6.csv,0.06643891334533691,0.0817108154296875,0.09932160377502441
row_more_sep_row25_col4.csv,0.08000969886779785,0.10534548759460449,0.0727684497833252
row_extra_quote0_col5.csv,0.07032012939453125,0.10325932502746582,0.08318686485290527
row_more_sep_row31_col6.csv,0.06986021995544434,0.0731055736541748,0.07071781158447266
row_more_sep_row77_col4.csv,0.07206559181213379,0.06572699546813965,0.09996891021728516
row_field_delimiter_3_0x20.csv,0.0695490837097168,0.09119415283203125,0.08826351165771484
